MachineID,Timestamp,Temperature,Vibration,Pressure,RPM,OperatingHours,LastMaintenanceDays,Failure
52,2024-01-02 10:00:00,67.45,1.427,111.11,1533.6,2758.3,32,0
52,2024-01-02 11:00:00,66.56,1.089,115.13,1484.6,2714.5,44,0
52,2024-01-02 12:00:00,68.34,1.205,115.0,1485.6,2511.4,23,0
52,2024-01-02 13:00:00,66.24,0.823,110.67,1455.6,2752.1,24,0
52,2024-01-02 14:00:00,68.06,1.14,108.49,1493.5,2797.0,34,0
52,2024-01-02 15:00:00,70.18,1.309,113.99,1440.2,2538.7,19,0
52,2024-01-02 16:00:00,69.92,1.282,114.61,1482.9,2713.9,25,0
52,2024-01-02 17:00:00,74.89,1.288,112.52,1502.5,2828.3,25,0
52,2024-01-02 18:00:00,67.89,0.81,113.34,1492.9,2834.2,32,0
52,2024-01-02 19:00:00,70.43,1.626,115.58,1445.5,2518.3,25,0
52,2024-01-02 20:00:00,72.3,1.675,113.89,1422.9,2443.1,32,0
52,2024-01-02 21:00:00,69.48,0.345,112.3,1504.6,2802.0,28,0
52,2024-01-02 22:00:00,72.08,1.341,114.25,1411.4,2612.8,34,0
52,2024-01-02 23:00:00,67.51,1.331,109.15,1419.9,2824.5,30,0
52,2024-01-03 00:00:00,69.48,1.097,112.21,1465.2,2750.5,31,0
52,2024-01-03 01:00:00,71.94,1.683,113.26,1422.4,2423.6,31,0
53,2024-01-01 00:00:00,78.54,0.362,82.99,1214.8,2661.6,25,0
53,2024-01-01 01:00:00,80.19,0.54,84.8,1185.2,2402.1,27,0
53,2024-01-01 02:00:00,77.14,0.135,82.82,1203.3,2863.0,33,0
53,2024-01-01 03:00:00,79.63,0.196,85.87,1170.6,2914.8,27,0
53,2024-01-01 04:00:00,76.21,0.712,86.43,1206.9,2450.7,30,0
53,2024-01-01 05:00:00,76.83,0.54,84.36,1205.6,2781.8,32,0
53,2024-01-01 06:00:00,73.6,1.274,83.34,1205.1,2616.6,32,0
53,2024-01-01 07:00:00,76.39,0.74,86.68,1203.3,2817.6,23,0
53,2024-01-01 08:00:00,79.71,0.51,83.4,1171.5,2711.8,26,0
53,2024-01-01 09:00:00,76.13,0.725,84.24,1275.9,2762.1,28,0
53,2024-01-01 10:00:00,79.74,0.531,84.75,1211.6,2511.3,30,0
53,2024-01-01 11:00:00,80.18,0.31,81.84,1193.6,2706.9,27,0
53,2024-01-01 12:00:00,78.83,0.938,82.32,1257.9,2613.6,22,0
53,2024-01-01 13:00:00,78.86,0.489,82.92,1187.4,2797.7,26,0
53,2024-01-01 14:00:00,79.24,0.732,86.57,1207.7,2635.6,22,0
53,2024-01-01 15:00:00,79.48,0.384,84.32,1196.1,2751.8,30,0
53,2024-01-01 16:00:00,81.84,0.542,89.26,1223.1,2714.8,29,0
53,2024-01-01 17:00:00,76.9,0.156,82.07,1191.6,2810.5,28,0
53,2024-01-01 18:00:00,77.88,0.645,91.06,1245.1,2824.7,30,0
53,2024-01-01 19:00:00,79.34,0.466,84.43,1185.9,2648.2,43,0
53,2024-01-01 20:00:00,75.93,0.666,85.94,1225.9,2648.3,34,0
53,2024-01-01 21:00:00,77.85,0.215,88.51,1179.4,2895.1,21,0
53,2024-01-01 22:00:00,75.41,0.23,88.04,1208.2,2489.1,26,0
53,2024-01-01 23:00:00,76.13,0.272,86.6,1213.7,2407.3,30,0
53,2024-01-02 00:00:00,79.82,0.333,83.95,1144.8,2824.3,33,0
53,2024-01-02 01:00:00,81.24,0.068,86.86,1136.3,2791.7,30,0
53,2024-01-02 02:00:00,77.54,0.772,84.48,1183.5,2613.4,35,0
53,2024-01-02 03:00:00,79.82,0.766,81.04,1192.3,2502.4,35,0
53,2024-01-02 04:00:00,76.77,0.913,79.14,1242.5,2636.5,32,0
53,2024-01-02 05:00:00,80.12,0.609,83.2,1193.5,2537.5,26,0
53,2024-01-02 06:00:00,79.52,0.781,81.73,1236.3,2701.7,27,0
53,2024-01-02 07:00:00,77.56,0.18,80.68,1185.0,2790.9,36,0
53,2024-01-02 08:00:00,82.71,0.825,84.34,1153.1,2573.1,33,0
53,2024-01-02 09:00:00,79.91,-0.051,77.58,1231.1,2647.1,27,0
53,2024-01-02 10:00:00,77.26,0.829,83.47,1203.8,2554.4,34,0
53,2024-01-02 11:00:00,78.91,1.086,83.15,1202.6,2735.4,30,0
53,2024-01-02 12:00:00,80.43,0.298,81.72,1237.3,2493.4,22,0
53,2024-01-02 13:00:00,78.6,0.236,83.28,1200.6,2881.6,33,0
53,2024-01-02 14:00:00,80.51,0.426,85.61,1158.8,2919.2,26,0
53,2024-01-02 15:00:00,80.01,1.07,83.46,1225.2,2477.7,34,0
53,2024-01-02 16:00:00,77.8,0.582,81.79,1171.8,2814.6,42,0
53,2024-01-02 17:00:00,79.93,0.395,82.17,1222.3,2849.3,48,0
53,2024-01-02 18:00:00,76.5,-0.21,86.47,1212.7,2637.3,30,0
53,2024-01-02 19:00:00,81.58,0.475,90.83,1230.7,2445.7,30,0
53,2024-01-02 20:00:00,80.08,0.303,83.94,1208.9,2431.4,26,0
53,2024-01-02 21:00:00,76.4,-0.067,81.54,1212.7,2552.0,29,0
53,2024-01-02 22:00:00,78.41,0.449,86.52,1269.5,2874.8,34,0
53,2024-01-02 23:00:00,76.77,0.621,80.59,1216.3,2460.1,24,0
53,2024-01-03 00:00:00,79.04,0.286,81.36,1194.6,2623.9,34,0
53,2024-01-03 01:00:00,80.13,0.416,90.51,1281.0,2613.5,34,0
54,2024-01-01 00:00:00,70.33,1.729,100.51,1051.4,2943.1,36,0
54,2024-01-01 01:00:00,68.72,1.701,102.65,1074.6,2583.4,37,0
54,2024-01-01 02:00:00,71.11,1.814,99.1,1106.2,2726.8,25,0
54,2024-01-01 03:00:00,73.49,1.9,97.48,1084.3,2715.0,27,0
54,2024-01-01 04:00:00,73.16,2.223,104.14,1092.0,2663.2,31,0
54,2024-01-01 05:00:00,72.09,2.022,94.68,1064.7,2554.1,31,0
54,2024-01-01 06:00:00,69.08,1.564,93.89,1092.6,2819.1,26,0
54,2024-01-01 07:00:00,73.91,1.976,97.94,1035.6,2831.8,27,0
54,2024-01-01 08:00:00,73.06,2.851,100.42,1072.5,2932.1,32,0
54,2024-01-01 09:00:00,75.27,2.396,96.42,1080.9,2842.4,29,0
54,2024-01-01 10:00:00,71.22,2.229,101.19,1076.9,2736.4,28,0
54,2024-01-01 11:00:00,72.75,2.066,95.53,1090.2,2584.3,35,0
54,2024-01-01 12:00:00,80.94,2.057,94.48,1094.0,2910.3,38,0
54,2024-01-01 13:00:00,68.87,2.003,101.15,1039.0,2773.1,38,0
54,2024-01-01 14:00:00,77.27,2.141,100.66,1101.9,2677.1,31,0
54,2024-01-01 15:00:00,73.54,1.889,102.53,1070.0,2961.9,26,0
54,2024-01-01 16:00:00,69.74,1.585,99.51,1092.1,2550.2,30,0
54,2024-01-01 17:00:00,72.0,1.978,100.91,1104.8,2469.2,23,0
54,2024-01-01 18:00:00,70.79,1.851,102.79,1052.6,2749.9,33,0
54,2024-01-01 19:00:00,69.75,1.648,101.32,1097.6,2951.6,25,0
54,2024-01-01 20:00:00,74.54,1.623,97.02,1111.6,2838.4,31,0
54,2024-01-01 21:00:00,73.42,1.482,97.12,1083.6,2963.4,29,0
54,2024-01-01 22:00:00,74.82,2.519,101.92,1074.4,2930.3,22,0
54,2024-01-01 23:00:00,75.59,1.605,98.98,1089.0,2829.2,45,0
54,2024-01-02 00:00:00,72.21,1.908,100.57,1097.1,2625.9,27,0
54,2024-01-02 01:00:00,73.66,1.988,91.38,1077.8,2988.5,26,0
54,2024-01-02 02:00:00,74.68,1.59,98.98,1078.9,2570.0,34,0
54,2024-01-02 03:00:00,72.1,1.785,98.72,1141.9,2883.9,24,0
54,2024-01-02 04:00:00,71.13,2.25,104.54,1042.5,2552.8,32,0
54,2024-01-02 05:00:00,73.93,1.655,98.31,1095.5,2578.6,31,0
54,2024-01-02 06:00:00,69.26,1.988,101.44,1124.0,2587.4,30,0
54,2024-01-02 07:00:00,72.03,1.605,94.88,1089.7,2686.7,28,0
54,2024-01-02 08:00:00,73.12,1.877,96.06,1082.6,2466.4,29,0
54,2024-01-02 09:00:00,72.01,1.99,94.99,1084.2,2869.7,31,0
54,2024-01-02 10:00:00,75.5,2.15,100.14,1139.2,2755.4,30,0
54,2024-01-02 11:00:00,71.3,1.706,101.07,1108.7,2628.4,36,0
54,2024-01-02 12:00:00,75.19,1.489,98.13,1106.8,2714.1,35,0
54,2024-01-02 13:00:00,71.01,1.94,98.35,1120.0,2588.3,29,0
54,2024-01-02 14:00:00,71.75,2.101,96.79,1077.0,2835.9,30,0
54,2024-01-02 15:00:00,70.63,1.763,98.37,1109.7,2530.4,37,0
54,2024-01-02 16:00:00,74.05,1.531,98.01,1129.7,2562.8,19,0
54,2024-01-02 17:00:00,75.78,1.949,100.23,1075.6,2544.4,25,0
54,2024-01-02 18:00:00,68.84,2.035,98.52,1118.4,2867.0,26,0
54,2024-01-02 19:00:00,73.09,1.683,99.44,1103.2,2608.5,24,0
54,2024-01-02 20:00:00,73.95,1.922,98.75,1112.2,2501.9,43,0
54,2024-01-02 21:00:00,69.07,1.787,96.15,1104.3,2768.3,24,0
54,2024-01-02 22:00:00,74.17,1.987,95.93,1127.1,2770.9,33,0
54,2024-01-02 23:00:00,75.68,2.084,95.92,1079.1,2857.2,21,0
54,2024-01-03 00:00:00,68.81,1.982,100.01,1107.4,3017.2,34,0
54,2024-01-03 01:00:00,71.9,1.971,99.49,1045.8,2745.6,31,0
55,2024-01-01 00:00:00,65.69,1.225,108.66,1223.3,2914.7,29,0
55,2024-01-01 01:00:00,63.84,2.173,115.54,1213.5,2880.4,24,0
55,2024-01-01 02:00:00,63.55,1.452,109.99,1152.3,2613.0,31,0
55,2024-01-01 03:00:00,63.54,1.192,108.01,1192.1,2755.9,32,0
55,2024-01-01 04:00:00,61.97,1.755,116.48,1161.0,2924.9,30,0
55,2024-01-01 05:00:00,64.26,1.418,113.79,1190.6,2652.6,34,0
55,2024-01-01 06:00:00,64.22,1.302,108.72,1158.5,2907.8,25,0
55,2024-01-01 07:00:00,64.35,1.526,110.08,1187.8,2528.4,28,0
55,2024-01-01 08:00:00,65.82,1.704,111.02,1165.0,2571.4,20,0
55,2024-01-01 09:00:00,67.96,1.621,108.59,1166.0,2969.4,29,0
55,2024-01-01 10:00:00,65.37,1.452,114.01,1263.2,2837.5,35,0
55,2024-01-01 11:00:00,65.33,1.625,106.5,1179.9,2844.1,17,0
55,2024-01-01 12:00:00,65.09,1.386,115.68,1181.1,2610.9,24,0
55,2024-01-01 13:00:00,64.87,1.69,109.4,1214.4,2772.7,27,0
55,2024-01-01 14:00:00,61.77,1.366,109.06,1270.2,2580.6,29,0
55,2024-01-01 15:00:00,63.04,1.484,111.16,1168.5,2991.0,26,0
55,2024-01-01 16:00:00,61.77,1.619,116.88,1145.2,2982.8,32,0
55,2024-01-01 17:00:00,62.99,1.6,113.99,1219.0,2629.4,24,0
55,2024-01-01 18:00:00,66.16,1.099,113.2,1201.0,2609.7,34,0
55,2024-01-01 19:00:00,67.85,1.623,105.29,1249.5,2765.6,33,0
55,2024-01-01 20:00:00,65.43,2.077,104.94,1232.2,2669.7,28,0
55,2024-01-01 21:00:00,64.78,1.538,117.23,1238.3,3034.8,32,0
55,2024-01-01 22:00:00,63.72,1.764,117.09,1238.6,2843.5,34,0
55,2024-01-01 23:00:00,66.02,1.542,109.63,1198.9,3015.5,21,0
55,2024-01-02 00:00:00,65.28,1.752,107.95,1231.7,2588.5,26,0
55,2024-01-02 01:00:00,63.87,1.401,114.93,1240.5,2708.0,35,0
55,2024-01-02 02:00:00,62.53,1.594,107.83,1265.0,2913.7,28,0
55,2024-01-02 03:00:00,63.47,1.588,110.33,1162.0,2697.0,35,0
55,2024-01-02 04:00:00,65.77,1.66,108.76,1189.2,2575.9,36,0
55,2024-01-02 05:00:00,65.7,1.896,111.23,1201.5,2610.6,26,0
55,2024-01-02 06:00:00,70.39,1.349,108.54,1230.5,2624.1,32,0
55,2024-01-02 07:00:00,65.05,1.306,116.05,1229.0,2648.0,27,0
55,2024-01-02 08:00:00,63.52,1.832,109.43,1187.7,2569.3,21,0
55,2024-01-02 09:00:00,64.89,1.865,112.34,1220.7,3041.3,27,0
55,2024-01-02 10:00:00,69.52,1.923,111.91,1167.6,3005.0,30,0
55,2024-01-02 11:00:00,65.18,1.862,112.19,1241.6,2860.8,34,0
55,2024-01-02 12:00:00,64.07,1.174,110.8,1189.2,2701.9,44,0
55,2024-01-02 13:00:00,68.57,1.664,113.52,1248.2,2748.0,18,0
55,2024-01-02 14:00:00,63.12,1.232,113.03,1161.1,2604.3,28,0
55,2024-01-02 15:00:00,67.06,1.402,109.88,1221.8,2999.7,33,0
55,2024-01-02 16:00:00,66.07,1.374,111.35,1161.1,2810.2,25,0
55,2024-01-02 17:00:00,66.84,1.453,111.26,1262.0,3052.7,35,0
55,2024-01-02 18:00:00,62.33,1.281,111.22,1202.5,3030.8,31,0
55,2024-01-02 19:00:00,64.94,1.347,114.62,1194.2,2772.2,25,0
55,2024-01-02 20:00:00,64.91,1.149,107.02,1159.6,2529.0,31,0
55,2024-01-02 21:00:00,62.96,0.964,111.87,1220.9,2563.1,28,0
55,2024-01-02 22:00:00,65.5,1.847,109.13,1258.5,2698.8,31,0
55,2024-01-02 23:00:00,61.45,1.162,111.65,1220.5,2955.4,30,0
55,2024-01-03 00:00:00,65.76,1.353,113.09,1186.4,2984.9,33,0
55,2024-01-03 01:00:00,62.8,1.942,104.85,1223.5,2640.5,35,0
56,2024-01-01 00:00:00,60.4,2.328,88.99,1264.2,2854.4,30,0
56,2024-01-01 01:00:00,58.7,1.703,87.94,1276.5,2898.6,38,0
56,2024-01-01 02:00:00,61.57,1.84,87.13,1205.6,2691.8,29,0
56,2024-01-01 03:00:00,60.48,1.966,93.24,1269.3,2677.6,36,0
56,2024-01-01 04:00:00,60.48,1.765,90.1,1221.3,2855.7,27,0
56,2024-01-01 05:00:00,57.85,1.912,81.59,1264.5,3030.5,24,0
56,2024-01-01 06:00:00,57.48,2.015,90.5,1216.8,2574.8,30,0
56,2024-01-01 07:00:00,61.82,2.764,89.57,1234.1,2767.6,35,0
56,2024-01-01 08:00:00,61.85,2.344,90.38,1271.9,2720.0,41,0
56,2024-01-01 09:00:00,59.26,2.243,88.07,1245.2,2694.0,30,0
56,2024-01-01 10:00:00,63.47,1.578,91.99,1283.2,2799.0,23,0
56,2024-01-01 11:00:00,61.61,2.359,88.75,1236.8,2737.6,29,0
56,2024-01-01 12:00:00,61.06,1.459,86.11,1292.7,2724.1,32,0
56,2024-01-01 13:00:00,56.56,1.811,94.52,1262.2,2713.8,26,0
56,2024-01-01 14:00:00,60.44,1.818,87.37,1233.8,2997.7,25,0
56,2024-01-01 15:00:00,61.66,1.526,84.91,1261.0,3086.0,27,0
56,2024-01-01 16:00:00,63.41,2.211,88.01,1238.0,2574.1,29,0
56,2024-01-01 17:00:00,62.34,2.592,88.8,1272.0,3020.1,36,0
56,2024-01-01 18:00:00,60.75,2.142,86.2,1205.8,3039.4,26,0
56,2024-01-01 19:00:00,63.62,2.053,94.79,1268.7,3092.7,37,0
56,2024-01-01 20:00:00,64.28,2.064,88.94,1256.2,3007.0,35,0
56,2024-01-01 21:00:00,55.62,2.21,94.58,1247.1,2688.0,31,0
56,2024-01-01 22:00:00,61.71,1.865,88.39,1249.6,2853.4,25,0
56,2024-01-01 23:00:00,58.19,1.406,90.56,1224.2,2985.6,27,0
56,2024-01-02 00:00:00,57.65,2.034,88.42,1243.9,3085.9,24,0
56,2024-01-02 01:00:00,63.09,2.327,92.1,1297.5,2604.0,41,0
56,2024-01-02 02:00:00,60.19,2.155,88.8,1265.5,2679.0,29,0
56,2024-01-02 03:00:00,60.58,2.074,86.75,1277.6,3083.2,34,0
56,2024-01-02 04:00:00,65.18,1.952,87.67,1259.1,2655.7,30,0
56,2024-01-02 05:00:00,56.9,1.497,86.44,1273.8,3105.6,32,0
56,2024-01-02 06:00:00,59.87,1.862,91.7,1262.4,2956.1,29,0
56,2024-01-02 07:00:00,59.77,2.022,87.46,1246.4,2742.0,29,0
56,2024-01-02 08:00:00,60.05,2.18,88.24,1290.2,2698.1,28,0
56,2024-01-02 09:00:00,58.98,1.569,89.49,1241.8,2625.5,26,0
56,2024-01-02 10:00:00,63.17,1.568,91.0,1273.2,3038.5,23,0
56,2024-01-02 11:00:00,59.84,1.923,86.36,1301.3,3100.7,35,0
56,2024-01-02 12:00:00,58.38,2.217,87.71,1226.7,2814.4,30,0
56,2024-01-02 13:00:00,63.5,2.359,83.23,1234.3,2658.7,27,0
56,2024-01-02 14:00:00,61.48,2.355,82.78,1269.6,2893.7,36,0
56,2024-01-02 15:00:00,63.04,2.008,88.05,1270.3,2602.5,32,0
56,2024-01-02 16:00:00,56.81,2.714,91.81,1302.7,2605.4,30,0
56,2024-01-02 17:00:00,57.42,1.97,90.05,1234.8,2619.8,42,0
56,2024-01-02 18:00:00,62.23,2.733,88.38,1277.4,2700.0,23,0
56,2024-01-02 19:00:00,59.24,2.031,89.95,1316.8,2978.2,22,0
56,2024-01-02 20:00:00,60.78,2.079,88.31,1284.8,2812.7,31,0
56,2024-01-02 21:00:00,59.76,2.169,90.36,1243.5,2891.4,25,0
56,2024-01-02 22:00:00,65.25,1.762,92.37,1256.4,2621.0,27,0
56,2024-01-02 23:00:00,61.89,2.037,90.33,1279.3,3051.8,33,0
56,2024-01-03 00:00:00,63.89,1.64,83.24,1245.7,2630.1,23,0
56,2024-01-03 01:00:00,62.17,2.486,91.06,1221.5,2688.9,28,0
57,2024-01-01 00:00:00,71.56,1.158,113.5,1409.3,2829.4,28,0
57,2024-01-01 01:00:00,66.77,1.156,116.28,1439.4,2693.6,31,0
57,2024-01-01 02:00:00,71.61,0.233,113.2,1438.6,2946.6,29,0
57,2024-01-01 03:00:00,69.38,0.986,110.82,1415.3,2618.0,26,0
57,2024-01-01 04:00:00,67.98,0.959,115.34,1382.1,2845.3,34,0
57,2024-01-01 05:00:00,69.82,1.136,116.6,1421.8,2911.6,29,0
57,2024-01-01 06:00:00,70.89,1.189,111.78,1399.3,2955.1,36,0
57,2024-01-01 07:00:00,68.93,0.439,112.39,1437.6,2928.9,27,0
57,2024-01-01 08:00:00,69.61,0.953,112.76,1412.2,3046.1,31,0
57,2024-01-01 09:00:00,71.65,0.907,110.44,1430.0,2637.4,30,0
57,2024-01-01 10:00:00,69.94,0.689,108.17,1415.0,3060.6,40,0
57,2024-01-01 11:00:00,72.32,1.078,111.38,1408.7,2653.0,32,0
57,2024-01-01 12:00:00,70.0,1.184,111.09,1461.1,2753.0,24,0
57,2024-01-01 13:00:00,69.1,0.61,115.58,1453.3,2682.9,31,0
57,2024-01-01 14:00:00,69.49,1.037,113.88,1451.3,2949.3,28,0
57,2024-01-01 15:00:00,70.18,1.271,117.33,1445.7,2670.0,41,0
57,2024-01-01 16:00:00,69.65,0.82,113.85,1498.3,2630.3,25,0
57,2024-01-01 17:00:00,69.5,1.258,108.67,1442.0,3149.2,37,0
57,2024-01-01 18:00:00,70.21,0.879,109.6,1449.2,3105.2,30,0
57,2024-01-01 19:00:00,69.03,0.764,114.59,1448.3,2677.2,18,0
57,2024-01-01 20:00:00,72.3,0.689,113.0,1451.9,2791.6,24,0
57,2024-01-01 21:00:00,70.11,1.356,111.91,1407.2,2616.2,22,0
57,2024-01-01 22:00:00,69.56,0.832,114.83,1444.7,2709.0,36,0
57,2024-01-01 23:00:00,67.51,1.273,113.11,1368.1,3133.5,31,0
57,2024-01-02 00:00:00,67.21,1.529,113.65,1394.9,2793.0,31,0
57,2024-01-02 01:00:00,72.64,0.786,112.69,1429.4,2678.2,24,0
57,2024-01-02 02:00:00,69.99,0.803,112.47,1469.0,3064.0,27,0
57,2024-01-02 03:00:00,69.18,0.955,115.15,1424.2,3070.8,36,0
57,2024-01-02 04:00:00,69.79,0.999,110.43,1428.7,3145.3,38,0
57,2024-01-02 05:00:00,68.78,1.313,110.45,1473.5,3021.0,35,0
57,2024-01-02 06:00:00,67.36,1.185,115.39,1412.1,2709.5,31,0
57,2024-01-02 07:00:00,68.94,1.343,116.24,1456.3,2751.9,23,0
57,2024-01-02 08:00:00,69.72,1.086,115.76,1385.2,3078.7,25,0
57,2024-01-02 09:00:00,68.32,0.747,115.67,1404.4,3147.0,26,0
57,2024-01-02 10:00:00,70.62,1.187,115.17,1439.6,2622.8,33,0
57,2024-01-02 11:00:00,68.99,0.806,115.58,1408.1,2655.9,27,0
57,2024-01-02 12:00:00,69.99,1.278,108.6,1450.2,3122.3,27,0
57,2024-01-02 13:00:00,70.1,0.502,111.71,1446.3,3079.8,34,0
57,2024-01-02 14:00:00,68.34,0.873,109.42,1410.4,2989.1,27,0
57,2024-01-02 15:00:00,74.84,1.089,113.96,1397.9,2632.1,27,0
57,2024-01-02 16:00:00,70.22,0.651,109.46,1342.8,2728.1,28,0
57,2024-01-02 17:00:00,68.88,0.657,112.16,1458.1,2994.5,34,0
57,2024-01-02 18:00:00,71.04,0.626,110.5,1415.4,2638.4,31,0
57,2024-01-02 19:00:00,69.4,1.255,107.14,1413.0,3052.5,30,0
57,2024-01-02 20:00:00,70.94,0.792,111.56,1416.2,3027.7,25,0
57,2024-01-02 21:00:00,71.78,1.18,114.37,1373.6,3162.6,29,0
57,2024-01-02 22:00:00,63.69,0.82,112.37,1457.8,3002.0,28,0
57,2024-01-02 23:00:00,72.74,1.206,111.08,1394.5,2618.1,35,0
57,2024-01-03 00:00:00,67.63,1.476,113.8,1390.7,2759.9,29,0
57,2024-01-03 01:00:00,69.88,0.916,109.4,1463.4,3104.8,24,0
58,2024-01-01 00:00:00,69.98,1.335,99.88,1445.3,2975.7,34,0
58,2024-01-01 01:00:00,71.7,1.242,104.8,1503.9,2929.0,29,0
58,2024-01-01 02:00:00,71.86,2.226,101.16,1405.0,3178.2,30,0
58,2024-01-01 03:00:00,69.97,1.301,106.37,1482.2,2985.3,34,0
58,2024-01-01 04:00:00,71.56,1.447,104.62,1447.2,2909.3,33,0
58,2024-01-01 05:00:00,70.73,1.625,104.94,1385.2,2866.8,28,0
58,2024-01-01 06:00:00,70.69,1.896,105.57,1425.5,2963.2,40,0
58,2024-01-01 07:00:00,71.97,1.904,103.03,1412.0,2938.8,32,0
58,2024-01-01 08:00:00,72.92,1.292,100.67,1490.6,2618.7,31,0
58,2024-01-01 09:00:00,71.82,0.891,101.97,1382.5,3105.8,30,0
58,2024-01-01 10:00:00,68.74,0.634,101.55,1432.1,2647.1,31,0
58,2024-01-01 11:00:00,72.6,1.29,102.82,1441.7,2675.2,21,0
58,2024-01-01 12:00:00,71.14,1.293,103.08,1433.8,3132.6,27,0
58,2024-01-01 13:00:00,68.78,1.04,101.97,1523.6,2916.1,32,0
58,2024-01-01 14:00:00,71.63,1.817,100.92,1496.8,3065.1,30,0
58,2024-01-01 15:00:00,68.24,0.65,107.25,1437.9,2734.0,26,0
58,2024-01-01 16:00:00,70.54,0.871,98.11,1443.0,3053.8,35,0
58,2024-01-01 17:00:00,70.47,1.157,100.01,1412.5,3181.5,36,0
58,2024-01-01 18:00:00,71.86,1.001,103.19,1344.4,2852.5,32,0
58,2024-01-01 19:00:00,67.93,0.868,101.11,1459.2,3070.4,30,0
58,2024-01-01 20:00:00,71.31,1.133,102.17,1452.8,3054.4,34,0
58,2024-01-01 21:00:00,70.74,1.222,102.96,1468.4,2943.8,25,0
58,2024-01-01 22:00:00,72.05,1.247,105.18,1436.6,3174.6,32,0
58,2024-01-01 23:00:00,70.08,0.664,96.8,1403.4,2678.1,34,0
58,2024-01-02 00:00:00,73.69,1.325,101.78,1442.9,3195.9,29,0
58,2024-01-02 01:00:00,70.46,1.414,103.05,1410.5,2977.1,27,0
58,2024-01-02 02:00:00,68.6,1.081,101.41,1447.7,2943.7,26,0
58,2024-01-02 03:00:00,69.7,1.339,104.82,1451.2,2674.7,36,0
58,2024-01-02 04:00:00,69.18,1.336,100.91,1446.3,3097.6,30,0
58,2024-01-02 05:00:00,73.11,1.415,97.3,1479.0,2754.8,35,0
58,2024-01-02 06:00:00,70.4,0.981,103.74,1426.5,3056.1,25,0
58,2024-01-02 07:00:00,69.1,1.343,109.6,1473.7,2931.1,30,0
58,2024-01-02 08:00:00,71.61,1.005,107.3,1395.8,3059.7,36,0
58,2024-01-02 09:00:00,71.02,0.946,101.56,1459.8,2935.6,30,0
58,2024-01-02 10:00:00,71.01,1.464,104.09,1439.2,2823.1,36,0
58,2024-01-02 11:00:00,66.5,1.158,101.98,1399.1,2868.7,33,0
58,2024-01-02 12:00:00,68.47,0.778,98.86,1453.2,2780.7,32,0
58,2024-01-02 13:00:00,69.62,0.972,99.51,1458.4,3059.3,28,0
58,2024-01-02 14:00:00,70.7,0.941,101.16,1421.3,2927.3,28,0
58,2024-01-02 15:00:00,71.2,0.899,97.08,1430.0,3155.6,36,0
58,2024-01-02 16:00:00,66.13,1.465,100.27,1448.5,3187.8,24,0
58,2024-01-02 17:00:00,69.05,1.084,99.02,1472.1,2817.0,30,0
58,2024-01-02 18:00:00,67.29,0.356,105.57,1446.0,2772.5,24,0
58,2024-01-02 19:00:00,71.1,0.837,100.14,1398.8,3002.1,31,0
58,2024-01-02 20:00:00,69.6,1.169,103.43,1499.9,3094.9,37,0
58,2024-01-02 21:00:00,72.94,0.857,100.82,1479.4,3133.0,23,0
58,2024-01-02 22:00:00,70.44,1.452,108.9,1492.1,2871.1,30,0
58,2024-01-02 23:00:00,67.91,0.876,103.37,1448.5,2790.9,29,0
58,2024-01-03 00:00:00,73.67,0.701,106.34,1428.1,3227.5,36,0
58,2024-01-03 01:00:00,69.97,1.657,98.68,1469.7,3076.8,33,0
59,2024-01-01 00:00:00,74.87,0.926,89.81,1480.8,2929.7,26,0
59,2024-01-01 01:00:00,71.79,1.665,93.57,1455.9,2826.4,27,0
59,2024-01-01 02:00:00,75.98,1.648,93.49,1502.8,3142.8,37,0
59,2024-01-01 03:00:00,76.67,1.497,93.34,1439.1,3150.0,30,0
59,2024-01-01 04:00:00,73.22,1.452,95.66,1416.1,2996.3,23,0
59,2024-01-01 05:00:00,73.47,1.567,97.7,1446.8,3017.3,42,0
59,2024-01-01 06:00:00,70.01,1.557,94.72,1453.1,3002.4,30,0
59,2024-01-01 07:00:00,72.65,2.099,96.74,1449.2,3206.4,36,0
59,2024-01-01 08:00:00,72.5,1.645,94.47,1491.7,2731.7,29,0
59,2024-01-01 09:00:00,71.47,1.644,95.47,1434.3,3043.5,26,0
59,2024-01-01 10:00:00,69.49,0.95,91.2,1478.6,2875.2,28,0
59,2024-01-01 11:00:00,73.85,1.783,91.31,1490.4,3224.2,26,0
59,2024-01-01 12:00:00,76.03,1.482,93.12,1473.2,3041.9,38,0
59,2024-01-01 13:00:00,69.39,0.964,97.04,1409.1,3224.2,44,0
59,2024-01-01 14:00:00,69.57,1.35,96.4,1440.9,2807.7,32,0
59,2024-01-01 15:00:00,72.24,1.491,92.51,1415.3,2812.1,28,0
59,2024-01-01 16:00:00,69.87,1.353,91.42,1414.7,3072.7,29,0
59,2024-01-01 17:00:00,70.86,1.452,90.27,1454.0,2718.0,43,0
59,2024-01-01 18:00:00,73.19,1.373,93.1,1470.3,2721.1,23,0
59,2024-01-01 19:00:00,72.53,1.392,96.36,1466.4,2963.0,26,0
59,2024-01-01 20:00:00,74.13,0.855,96.09,1409.4,2745.2,35,0
59,2024-01-01 21:00:00,71.09,1.342,96.24,1454.5,3037.6,38,0
59,2024-01-01 22:00:00,75.16,1.44,92.15,1440.2,3249.5,38,0
59,2024-01-01 23:00:00,74.33,1.483,91.25,1464.9,3030.1,60,0
