Date,Temp_Max,Temp_Min,Humidity,WindSpeed,Precipitation,Pressure
2023-05-23,30.9,29.9,45.5,3.7,0.0,1024.6
2023-05-24,30.3,26.4,59.1,5.0,0.0,1010.1
2023-05-25,31.6,28.7,42.2,8.0,5.3,1021.5
2023-05-26,24.6,23.6,49.5,28.6,0.0,1027.2
2023-05-27,27.7,26.7,48.2,3.8,0.0,1021.0
2023-05-28,33.6,26.0,58.6,3.2,0.4,1016.3
2023-05-29,27.7,20.8,32.7,8.0,0.0,1018.2
2023-05-30,30.9,24.9,55.1,6.6,0.7,1025.2
2023-05-31,27.2,23.9,62.6,3.8,0.0,1016.4
2023-06-01,29.6,28.6,44.9,5.5,0.0,1029.9
2023-06-02,33.8,27.0,36.2,8.1,0.0,1030.3
2023-06-03,40.2,26.4,45.4,6.9,3.6,1027.9
2023-06-04,31.9,19.9,51.1,3.6,0.0,1020.0
2023-06-05,32.6,25.9,53.6,4.3,12.3,1029.3
2023-06-06,34.7,25.4,58.8,9.3,0.0,1016.5
2023-06-07,25.7,24.6,56.1,4.6,0.0,1034.5
2023-06-08,35.2,28.8,57.7,3.8,2.6,1034.8
2023-06-09,39.2,19.5,48.4,8.3,0.0,1038.2
2023-06-10,32.9,19.7,62.6,7.3,0.0,1040.6
2023-06-11,29.8,17.8,66.9,8.4,0.0,1027.5
2023-06-12,34.9,29.0,46.9,3.8,4.7,1025.2
2023-06-13,32.6,31.6,54.3,8.7,0.0,1015.4
2023-06-14,36.6,24.1,38.4,12.4,5.8,1021.9
2023-06-15,29.3,28.3,55.0,4.9,0.0,1025.0
2023-06-16,32.1,22.9,54.1,11.1,31.6,1025.7
2023-06-17,41.5,25.6,64.2,6.0,8.1,1006.8
2023-06-18,35.5,17.1,57.0,7.0,0.0,1018.7
2023-06-19,35.4,26.4,51.9,6.1,0.0,1030.5
2023-06-20,33.2,23.8,68.7,7.9,0.0,1042.0
2023-06-21,37.2,31.3,60.7,7.9,0.0,1029.2
2023-06-22,35.7,20.4,45.2,5.2,0.0,1047.5
2023-06-23,33.5,29.7,50.5,13.5,0.0,1018.1
2023-06-24,39.6,24.2,47.8,4.5,0.0,1019.0
2023-06-25,36.3,23.2,42.4,7.5,0.0,1020.6
2023-06-26,30.7,26.6,58.1,10.0,12.0,1041.3
2023-06-27,31.4,28.6,52.1,5.4,10.9,1024.7
2023-06-28,35.3,24.7,66.1,4.8,0.0,1049.9
2023-06-29,32.5,20.9,41.8,6.0,0.0,1031.3
2023-06-30,31.9,26.0,68.0,7.6,0.0,1045.1
2023-07-01,34.9,15.6,64.1,7.4,0.0,1030.7
2023-07-02,33.2,19.6,64.2,4.2,0.4,1025.2
2023-07-03,31.3,22.9,76.8,17.8,,1025.1
2023-07-04,30.4,20.3,71.0,4.9,0.0,1011.8
2023-07-05,27.6,25.2,65.2,5.4,0.0,1023.3
2023-07-06,33.7,32.7,59.7,7.0,0.1,1033.1
2023-07-07,35.4,25.4,53.2,14.8,8.0,1025.1
2023-07-08,31.1,21.2,37.2,4.7,0.0,1038.7
2023-07-09,36.0,23.7,71.9,5.0,0.0,1025.5
2023-07-10,31.2,24.5,88.0,4.6,8.2,1024.4
2023-07-11,30.1,25.0,61.1,7.9,0.0,1028.3
2023-07-12,27.3,16.5,69.0,17.1,0.0,1042.8
2023-07-13,30.4,18.7,61.9,7.8,0.0,1040.3
2023-07-14,29.9,22.5,77.7,4.7,1.8,1018.9
2023-07-15,35.2,23.9,38.4,17.4,0.0,1032.8
2023-07-16,29.6,23.3,69.7,11.3,2.9,1043.0
2023-07-17,36.0,23.2,50.1,10.8,0.0,1032.1
2023-07-18,35.7,31.6,49.6,5.9,0.0,1039.7
2023-07-19,36.5,19.9,74.8,6.5,6.6,1031.7
2023-07-20,28.1,24.8,51.2,9.3,13.1,1042.4
2023-07-21,37.6,12.0,63.9,8.1,0.0,1032.4
2023-07-22,30.4,17.5,64.0,8.4,13.4,1037.5
2023-07-23,34.7,22.4,62.1,7.4,0.0,1022.6
2023-07-24,34.5,21.5,68.2,12.0,0.0,1029.8
2023-07-25,37.1,17.6,67.9,12.5,0.4,1027.6
2023-07-26,26.7,17.6,64.4,11.9,2.9,1025.6
2023-07-27,33.0,26.4,78.1,5.1,0.0,1020.2
2023-07-28,33.1,22.8,75.9,6.8,0.0,1030.3
2023-07-29,23.1,22.1,56.5,4.3,7.3,1032.3
2023-07-30,32.9,19.2,72.1,6.6,0.0,1041.0
2023-07-31,28.6,19.9,41.7,6.4,0.0,1036.4
2023-08-01,26.7,19.7,76.2,6.2,0.0,1029.4
2023-08-02,33.8,22.0,69.5,11.0,0.0,1034.4
2023-08-03,32.4,14.9,81.7,13.6,0.0,1036.1
2023-08-04,27.4,22.3,81.6,8.3,0.0,1027.4
2023-08-05,23.4,22.4,56.8,5.5,1.5,1023.0
2023-08-06,24.1,23.1,67.4,8.5,0.0,1033.3
2023-08-07,20.9,19.0,73.3,6.1,0.0,1032.0
2023-08-08,29.8,14.9,65.5,3.0,0.0,1017.1
2023-08-09,28.8,25.7,72.1,8.7,2.2,1039.4
2023-08-10,23.1,22.1,57.2,4.3,0.0,1042.3
2023-08-11,28.4,18.6,59.2,4.9,0.0,1033.6
2023-08-12,28.6,27.6,68.9,9.1,14.7,1041.4
2023-08-13,32.6,19.4,78.9,6.3,0.0,1041.5
2023-08-14,28.2,18.7,76.9,5.1,,1025.2
2023-08-15,23.9,12.2,89.1,8.1,0.0,1035.5
2023-08-16,24.4,15.5,64.7,7.0,0.0,1034.6
2023-08-17,26.9,20.6,80.4,10.5,0.0,1025.0
2023-08-18,19.0,18.0,74.0,7.4,10.6,1028.5
2023-08-19,23.4,17.6,84.6,9.1,8.9,1007.2
2023-08-20,23.2,16.5,71.8,6.8,4.3,1025.2
2023-08-21,30.0,11.2,68.7,6.5,2.0,1040.1
2023-08-22,19.1,18.1,63.3,3.1,3.6,1034.3
2023-08-23,30.2,17.0,58.7,5.1,9.3,1039.0
2023-08-24,27.7,14.6,61.5,16.4,0.0,1026.3
2023-08-25,20.2,13.9,78.8,6.9,0.0,1032.6
2023-08-26,25.0,14.2,84.9,6.1,0.0,1025.2
2023-08-27,21.9,19.5,79.3,12.7,0.0,1023.7
2023-08-28,21.2,20.1,78.3,12.3,0.0,1037.0
2023-08-29,27.1,19.2,76.9,21.9,0.0,1025.0
2023-08-30,24.3,21.2,82.5,4.9,0.0,1038.7
2023-08-31,26.5,17.6,71.3,5.1,0.3,1030.2
2023-09-01,23.9,13.0,69.2,8.4,0.0,1023.2
2023-09-02,18.1,3.7,83.2,7.2,27.0,1038.1
2023-09-03,27.6,15.6,79.8,3.7,0.0,1011.6
2023-09-04,17.8,13.3,64.1,3.0,0.0,1033.0
2023-09-05,17.8,14.1,80.0,5.2,0.0,1020.2
2023-09-06,23.9,13.9,80.7,6.0,0.0,1025.2
2023-09-07,18.3,13.3,92.8,5.1,0.0,1030.1
2023-09-08,21.6,18.7,59.3,10.7,,1027.4
2023-09-09,22.6,14.5,46.3,8.4,0.0,1051.0
2023-09-10,12.2,11.2,80.0,6.0,0.0,1024.7
2023-09-11,18.5,12.2,86.4,4.4,0.0,1019.8
2023-09-12,25.4,15.8,63.7,6.7,0.0,1018.6
2023-09-13,22.6,8.7,77.9,5.7,5.5,1033.0
2023-09-14,25.6,11.2,94.3,7.1,0.0,1034.0
2023-09-15,22.5,7.5,84.7,6.9,0.0,1033.0
2023-09-16,21.4,1.6,65.6,9.0,0.0,1014.3
2023-09-17,21.7,15.4,81.6,4.6,0.0,1021.8
2023-09-18,22.7,17.8,51.9,9.8,0.0,1035.3
2023-09-19,16.6,3.3,86.7,3.9,0.0,1035.4
2023-09-20,24.1,10.5,67.4,9.0,0.0,1036.9
2023-09-21,11.1,7.3,82.9,16.6,0.0,1028.3
2023-09-22,16.5,13.3,51.6,4.8,0.0,1009.6
2023-09-23,14.8,7.4,81.4,5.7,0.0,1028.3
2023-09-24,9.6,6.2,78.5,9.1,0.0,1019.1
2023-09-25,19.1,11.0,82.7,6.0,0.0,1023.0
2023-09-26,20.2,7.3,67.1,4.1,0.0,1031.0
2023-09-27,18.5,4.5,80.7,9.4,0.0,1021.8
2023-09-28,14.5,8.5,78.3,5.9,0.0,1025.5
2023-09-29,14.2,8.9,77.3,9.3,0.0,1027.1
2023-09-30,10.0,9.0,72.5,7.5,0.0,1018.0
2023-10-01,19.5,12.4,92.9,8.9,0.0,1031.1
2023-10-02,18.6,7.5,67.0,3.7,0.0,1012.8
2023-10-03,11.6,8.3,69.8,6.6,0.0,1020.2
2023-10-04,10.9,9.9,75.6,4.3,0.0,1019.4
2023-10-05,10.8,9.8,57.7,11.1,0.0,1022.3
2023-10-06,12.9,8.3,84.9,4.2,,1021.3
2023-10-07,5.1,4.1,61.1,3.9,0.0,1025.5
2023-10-08,10.8,3.0,75.0,3.1,0.0,1024.6
2023-10-09,14.0,6.0,69.2,7.9,0.0,1024.1
2023-10-10,15.7,1.1,81.3,6.7,0.0,1013.8
2023-10-11,15.1,3.1,69.7,4.8,0.0,1017.6
2023-10-12,8.3,1.4,73.5,15.6,0.0,1016.8
2023-10-13,14.3,1.2,62.8,5.5,0.0,1035.5
2023-10-14,9.5,0.3,75.1,4.2,0.0,1024.7
2023-10-15,9.8,1.1,71.5,10.9,0.0,1035.3
2023-10-16,10.7,1.6,86.1,7.1,,1027.1
2023-10-17,9.8,0.8,80.0,9.3,0.0,1017.7
2023-10-18,8.6,6.6,83.1,11.3,0.0,1016.6
2023-10-19,16.3,5.3,68.5,13.2,0.0,1006.0
2023-10-20,10.8,9.7,78.7,5.0,0.0,1017.3
2023-10-21,11.2,0.3,88.2,9.6,0.0,1025.5
2023-10-22,15.2,3.7,70.9,6.8,0.0,1018.7
2023-10-23,2.0,1.0,66.7,6.6,0.0,1017.9
2023-10-24,16.7,2.5,84.0,4.0,0.0,1029.2
2023-10-25,3.2,2.1,68.1,8.4,0.0,1013.4
2023-10-26,11.2,-1.7,92.0,5.7,0.0,1014.4
2023-10-27,9.3,1.3,81.4,6.0,0.0,1013.4
2023-10-28,11.6,6.7,76.1,8.3,0.0,1003.9
2023-10-29,7.9,1.9,68.8,7.2,0.0,1005.0
2023-10-30,2.1,-4.0,81.5,9.5,0.0,1015.4
2023-10-31,12.1,-2.1,92.5,12.1,0.0,1004.6
2023-11-01,7.9,1.5,77.7,9.0,0.0,1005.1
2023-11-02,7.3,-5.1,77.8,6.5,0.0,1006.8
2023-11-03,5.5,-5.3,63.8,15.2,0.0,1000.5
2023-11-04,1.4,0.4,61.9,7.4,0.0,1004.0
2023-11-05,15.6,-0.7,68.7,8.9,0.0,1006.7
2023-11-06,7.4,2.5,66.1,5.0,0.0,1015.3
2023-11-07,10.2,0.7,77.1,8.6,0.0,1005.7
2023-11-08,5.7,-4.0,67.1,12.2,0.0,1008.5
2023-11-09,2.7,0.9,76.7,5.4,0.0,1001.4
2023-11-10,11.9,-1.0,83.0,10.3,0.0,1015.2
2023-11-11,10.8,4.4,76.1,9.2,0.0,1027.9
2023-11-12,11.4,0.4,73.9,12.1,0.0,998.8
2023-11-13,7.3,-8.3,70.7,10.0,0.0,1017.2
2023-11-14,15.0,0.8,68.7,6.0,0.0,1014.9
2023-11-15,-0.5,-5.8,71.0,8.9,0.0,993.9
2023-11-16,9.4,-1.4,70.6,6.0,0.0,1001.7
2023-11-17,8.9,-5.0,64.9,6.2,0.0,1003.6
2023-11-18,2.7,0.5,60.2,10.9,0.0,1004.7
2023-11-19,8.0,-1.0,84.8,8.7,0.0,995.9
2023-11-20,1.0,-0.0,71.2,4.9,0.0,1011.8
2023-11-21,2.1,1.1,56.0,6.9,0.0,1005.5
2023-11-22,0.3,-0.7,71.4,10.2,0.0,996.5
2023-11-23,2.8,-0.7,60.8,5.1,0.0,996.5
2023-11-24,7.0,-1.2,63.3,7.2,0.0,1007.7
2023-11-25,3.4,-6.2,72.4,8.4,0.0,999.3
2023-11-26,2.7,1.7,82.3,6.4,0.0,1002.0
2023-11-27,3.7,-1.2,73.1,3.8,0.0,1007.6
2023-11-28,-4.0,-5.0,83.2,19.4,,1001.9
2023-11-29,1.0,-5.9,61.3,6.2,0.0,1008.0
2023-11-30,0.2,-8.4,78.3,5.2,0.0,1008.2
2023-12-01,4.6,-2.7,53.3,8.2,0.0,977.0
2023-12-02,3.3,-3.1,69.0,5.4,0.0,988.7
2023-12-03,2.8,-1.2,68.1,12.9,0.0,997.7
2023-12-04,-12.3,-13.3,62.4,5.9,0.0,1006.8
2023-12-05,8.8,-4.2,77.2,9.2,0.0,987.4
2023-12-06,5.1,-3.5,62.6,5.6,0.0,1009.1
2023-12-07,2.8,-4.3,65.1,8.8,0.0,999.6
2023-12-08,6.5,-8.3,61.5,10.2,0.0,1004.6
2023-12-09,6.1,-4.1,57.2,9.9,0.0,1010.2
2023-12-10,5.0,-3.4,66.6,10.9,0.0,1014.9
2023-12-11,0.5,-0.5,70.5,9.0,0.0,996.3
2023-12-12,1.3,-9.2,67.2,5.3,0.0,1010.4
2023-12-13,-0.5,-6.9,75.0,7.1,0.0,1007.4
2023-12-14,-6.1,-7.1,70.4,3.3,0.0,994.6
2023-12-15,5.1,-4.0,50.4,4.9,0.0,992.9
2023-12-16,4.1,-3.9,60.4,3.4,0.0,995.6
2023-12-17,11.1,-7.5,65.8,11.8,0.0,998.3
2023-12-18,2.9,-3.0,63.5,8.3,0.0,1007.0
2023-12-19,1.4,-11.7,71.3,6.0,0.0,1008.7
2023-12-20,-0.1,-3.8,66.9,9.6,0.0,984.1
2023-12-21,1.9,-7.7,81.2,5.9,0.0,992.8
2023-12-22,4.6,-5.3,64.7,9.5,0.0,995.8
2023-12-23,-3.4,-7.1,59.6,5.6,0.0,1010.8
2023-12-24,3.3,-5.9,74.7,6.8,0.0,992.0
2023-12-25,1.5,-4.2,75.3,12.8,0.0,989.2
2023-12-26,11.0,-9.2,66.4,9.3,0.0,990.1
2023-12-27,6.8,-2.6,61.9,16.7,0.0,1001.9
2023-12-28,1.5,-6.6,57.6,6.8,0.0,990.3
2023-12-29,0.1,-3.8,59.1,11.9,0.0,1007.2
2023-12-30,8.4,-4.2,57.0,7.6,0.0,990.9
2023-12-31,3.5,-7.5,65.2,8.9,0.0,994.2
